,IDENT,NAME,LATITUDE,LONGITUDE,ICAO_ID,DECLINATION
17201,04TA,Capitol Ntl Bank Building,30.271041666666665,-97.7447275,,3.46650
17202,WN58,Capitol Medical Center,47.04311111111111,-122.95098888888887,,15.42117
17203,02C,Capitol Drive,43.089619222222225,-88.17944016666668,,-3.77430
17204,MU64,Capital Region Medical Center,38.56585555555555,-92.18246666666668,,-0.30615
17205,LAN,Capital Region Intl,42.778638888888885,-84.58619444444443,KLAN,-6.47805
17206,FFT,Capital City,38.18173169444445,-84.90674977777779,KFFT,-5.54673
17207,CXY,Capital City,40.21713888888889,-76.8513611111111,KCXY,-11.09952
17208,2MI9,Capen,43.624193055555565,-85.31781555555554,,-6.07441
17209,84FL,Capeletti,25.92537166666667,-80.2997725,,-6.93265
17210,CSP,Cape Spencer C G,58.19923888888889,-136.63993055555557,PACA,18.33880
17211,26AK,Cape Sarichef,54.582431111111106,-164.91448083333333,PACS,9.05915
17212,CZF,Cape Romanzof LRRS,61.781015277777776,-166.03957638888892,PACZ,8.45743
17213,26NJ,Cape Rgnl Medical Center,39.08777222222223,-74.81669722222222,,-11.96571
17214,Z71,Cape Pole,55.96629,-133.79672111111108,,18.16441
17215,EHM,Cape Newenham LRRS,58.64815,-162.0638027777778,PAEH,10.30518
17216,WWD,Cape May County,39.008369444444455,-74.90851111111111,KWWD,-11.90493
17217,LUR,Cape Lisburne LRRS,68.87512777777778,-166.11108194444444,PALU,8.05811
17218,CGI,Cape Girardeau Rgnl,37.225305555555565,-89.57074999999998,KCGI,-2.09123
17219,NC83,Cape Fear Valley Medical Center,35.0326,-78.93202777777778,,-9.01277
17220,SUT,Cape Fear Rgnl Jetport/Howie Franklin Fld,33.930815555555554,-78.07336361111109,KSUT,-9.35309
17221,CDE,Cape Decision Lighthouse,56.00211305555555,-134.13533916666665,,18.14654
17222,FD66,Cape Coral Hospital,26.638406111111113,-81.94147666666667,,-6.02427
17223,HYA,Cape Cod Gateway,41.66933333333333,-70.28036111111109,KHYA,-14.43388
17224,FMH,Cape Cod Coast Guard Air Station,41.65913888888889,-70.52280555555555,KFMH,-14.34430
17225,2B1,Cape Cod,41.685277777777785,-70.40225000000002,,-14.39361
17226,1FL8,Cape Canaveral Hospital,28.36111111111111,-80.62222222222222,,-7.06187
17227,XMR,Cape Canaveral AFS Skid Strip,28.46758611111111,-80.56661527777777,KXMR,-7.10992
17228,5S6,Cape Blanco State,42.85802777777778,-124.51780555555555,,14.68352
17229,MA87,Cape Air Seaplanes On Boston Harbor,42.3525,-71.02583333333334,,-14.30909
17230,CNY,Canyonlands Rgnl,38.757498694444436,-109.75354191666666,KCNY,9.96089
17231,TE37,Canyon Ranch,30.269084166666666,-100.45092083333334,,4.90475
17232,34TS,Canyon Lake,29.91577222222222,-98.24751388888888,,3.73993
17233,8U9,Canyon Ferry,46.41882111111111,-111.57719388888887,,11.91900
17234,ID04,Canyon,42.64111111111111,-116.98277777777778,,13.10416
17235,TTW,Cantwell,63.39120472222222,-148.95561638888887,PATW,15.86297
17236,AR06,Cantrell Farms,35.2325,-92.34333333333332,,-0.00707
17237,1D2,Canton-Plymouth-Mettetal,42.34780555555556,-83.45633333333333,,-7.23104
17238,7F5,Canton-Hackney,32.586245000000005,-95.86274361111109,,2.36040
17239,7G9,Canton Muni,43.309,-96.57121666666666,,2.70058
17240,9TX9,Canon Ranch,30.74821833333333,-101.96540722222224,,5.67580
17241,53T,Cannon Fld,29.21607333333333,-98.54946194444445,,3.89445
17242,3MN8,Cannon Falls Medical Center,44.48571666666667,-92.9022222222222,,-0.18419
17243,15FL,Cannon Creek Airpark,30.153742777777772,-82.66640583333334,,-6.02105
17244,CVS,Cannon AFB,34.38277455555556,-103.32214952777777,KCVS,6.57650
17245,28MA,Cannizzaro Fld,42.079805555555566,-72.81813888888887,,-13.51218
17246,VA75,Caney Ridge,37.06536111111111,-82.44416666666667,,-7.08751
17247,SN11,Caney Muni Hospital Helicopter Pad,37.006575,-95.93144166666669,,2.35517
17248,4NC6,Cane Creek,35.44130555555555,-82.48208333333334,,-6.83227
17249,98OK,Candy Lake Estate,36.48916666666667,-96.05277777777779,,2.44072
17250,9D7,Cando Muni,48.48002777777778,-99.23638888888891,,4.63098
17251,GA32,Candler County Hospital,32.407527777777766,-82.06514444444444,,-6.69549
17252,11N,Candlelight Farms,41.56916666666667,-73.46208333333334,,-13.11104
17253,6Y2,Candlelight,41.56787194444445,-73.46067805555556,,-13.11141
17254,AK75,Candle 2,65.90765805555556,-161.92630583333332,,10.33335
17255,XA95,Candelaria,30.14944444444445,-104.6825,,6.86614
17256,20IN,Canary's,39.513938333333336,-86.05137416666666,,-4.90128
17257,15MA,Canapitsit,41.42233,-70.9094788888889,,-14.15038
17258,IUA,Canandaigua,42.908901888888884,-77.32522627777777,KIUA,-11.38686
17259,5CT8,Canal Street,41.04398611111111,-73.53178888888887,,-12.96831
17260,7OH2,Canal Fulton,40.90033416666667,-81.53373027777778,,-8.31752
17261,OK04,Canadian River Ranch,35.309444444444445,-95.80833333333334,,2.29479
17262,46XS,Canadian River Ranch,35.402675,-102.80760555555555,,6.38967
17263,OK10,Canadian River Corrientes,35.53937777777777,-98.43018888888888,,3.93401
17264,0C5,Canadian Lakes,43.577011111111105,-85.28399999999998,,-6.09190
17265,PA17,Canaan's Fld,42.003685,-77.1,,-11.32013
17266,NC20,Canaan Air Base,35.08986111111111,-77.17083333333333,,-10.04143
17267,7NY0,Campis,41.68342166666665,-75.01627777777777,,-12.38078
17268,PN28,Campbell's,40.286494444444436,-75.14516944444446,,-12.02850
17269,CO41,Campbells,39.913888888888884,-104.47333333333331,,7.62627
17270,Y65,Campbell-Pratt,45.408345000000004,-84.60003555555555,,-6.96395
17271,NJ01,Campbell Soup,39.94044444444444,-75.10663888888888,,-11.98061
17272,MT88,Campbell Ranch,48.00439138888889,-114.99903388888887,,13.56932
17273,34M,Campbell Muni,36.486055555555566,-90.01569444444445,,-1.71230
17274,A11,Campbell Lake Spb,61.133061111111104,-149.9419,,15.32177
17275,85NK,Campbell Fld,42.154227777777784,-79.01643055555556,,-10.20218
17276,06XS,Campbell Fld,33.324722222222235,-97.04416666666668,,3.07375
17277,9VG,Campbell Fld,37.458469444444454,-75.87881944444443,,-11.12888
17278,44IN,Campbell Fld,40.12375,-87.21046666666668,,-4.12516
17279,WY21,Campbell County Meml Hospital,44.29026666666667,-105.5190972222222,,8.61275
17280,AK82,Campbell Blm,61.15613055555556,-149.7923,,15.37729
17281,CSR,Campbell Airstrip,61.1587,-149.78061111111109,,15.38169
17282,HOP,Campbell AAF (Fort Campbell),36.672956,-87.49181949999999,KHOP,-3.52668
17283,C81,Campbell,42.32461111111112,-88.07408805555555,,-3.75294
17284,76OR,Camp Withycombe,45.41397638888889,-122.55842861111113,,14.97163
17285,1IA2,Camp Tahigwa Landing Site,43.43886055555554,-91.56736527777777,,-1.14648
17286,15OR,Camp Rilea AHP,46.116494444444456,-123.93153194444444,,15.35773
17287,AK18,Camp Point,59.82854916666667,-153.08082472222222,,14.05945
17288,NFG,Camp Pendleton MCAS (Munn Fld),33.30125566666666,-117.35516666666666,KNFG,11.36155
17289,W94,Camp Peary Lndg Strip,37.31279427777777,-76.63821725000003,,-10.69456
17290,4CA3,Camp Parks,37.70826277777778,-121.8927352777778,,13.14539
17291,84TX,Camp Longhorn,30.741292777777783,-98.37863972222222,,3.82120
17292,49C,Camp Lake,42.52779722222222,-88.15619722222223,,-3.71633
17293,GUR,Camp Guernsey,42.25975,-104.72830555555555,KGUR,7.97668
17294,59OK,Camp Gruber,35.67370833333333,-95.20551694444444,,1.89718
17295,8NA7,Camp Grafton,48.0625,-98.92928861111113,,4.39734
17296,MA29,Camp Edwards,41.67149611111111,-70.56475138888888,,-14.33163
17297,14NC,Camp Davis MCOLF,34.516666666666666,-77.55,,-9.74033
17298,8OA5,Camp Crook Muni,45.56666222222222,-103.98382194444444,,7.82311
17299,35MO,Camp Clark AHP,37.81670527777778,-94.30022555555556,,1.23025
17300,9TX5,Camp Bullis Als (Cals),29.744666111111112,-98.53724166666666,,3.89425
17301,9R7,Camp Bullis,29.641891944444453,-98.57807583333332,,3.91478
17302,2CB,Camp Blanding AAF/NG,29.96690722222223,-81.98315833333334,,-6.42958
17303,18LA,Camp Beauregard Army Ntl Guard,31.375141999999997,-92.391231,,0.22007
17304,CL72,Camp 8,34.06176111111111,-118.64713888888888,,11.78501
17305,CL66,Camp 2,34.19722722222222,-118.17396111111113,,11.71339
17306,CL81,Camp 15,34.289445555555545,-118.28813249999999,,11.75577
17307,CL78,Camp 14,34.566330555555545,-118.47626944444444,,11.85026
17308,CL59,Camp 11,34.43812222222222,-118.28775833333331,,11.78514
17309,CL29,Camino Airstrip,34.835256444444454,-114.95696925,,11.06018
17310,NY25,Camillus,43.085277777777776,-76.29272222222222,,-12.01275
17311,CXU,Camilla-Mitchell County,31.213166666666666,-84.23522222222222,KCXU,-5.13880
17312,MN47,Cameron's,45.54968611111111,-93.46975555555555,,0.17989
17313,LS75,Cameron Shore Base,29.819386944444453,-93.33987611111112,,0.88987
17314,82MO,Cameron Rgnl Medical Center,39.730455555555565,-94.21894166666668,,1.10264
17315,TE97,Cameron Ranch,30.187777777777782,-98.95833333333334,,4.12627
17316,O61,Cameron Park,38.684,-120.9875277777778,,13.19598
17317,T35,Cameron Muni Airpark,30.8790625,-96.9721875,,3.03066
17318,EZZ,Cameron Meml,39.72755555555555,-94.27638888888887,KEZZ,1.14401
17319,IG00,Cameron Hospital,41.63394722222222,-84.9939,,-5.98580
17320,8PN7,Cameron County Junior/Senior High School,41.5135,-78.24843055555556,,-10.54311
17321,21PA,Camelback Mountain Resort,41.05362222222222,-75.34827777777777,,-12.07814
17322,OZS,Camdenton Meml-Lake Rgnl,37.973972222222216,-92.69119444444445,KOZS,0.09249
17323,NJ02,Camden Tower,39.94842222222222,-75.13030555555554,,-11.97008
17324,61A,Camden Muni,31.97975,-87.33911111111111,,-3.16177
17325,19N,Camden County,39.77844444444445,-74.94780555555556,,-12.03003
17326,NM52,CaMcO Ranch,35.57472222222223,-103.28722222222223,,6.64879
17327,WV56,CaMc-Meml,38.32978611111111,-81.60168055555555,,-7.84042
17328,CT66,Cambrown,41.6667625,-73.28289416666667,,-13.21404
17329,CGE,Cambridge-Dorchester Rgnl,38.53933333333333,-76.03038888888891,KCGE,-11.23707
17330,CBG,Cambridge Muni,45.55749472222222,-93.26418444444445,KCBG,0.01289
17331,CSB,Cambridge Muni,40.30658194444444,-100.1620722222222,KCSB,5.13711
17332,CDI,Cambridge Muni,39.97502777777778,-81.57758333333331,KCDI,-8.12635
17333,79NE,Cambridge Meml Hospital,40.28090555555556,-100.18171111111113,,5.14857
17334,2MY3,Cambridge Medical Center,45.56545,-93.23136111111113,,-0.01441
17335,74CN,Camatta Ranch Airstrip,35.476358333333344,-120.30902222222224,,12.39577
17336,40ID,Camas Creek Ranch,43.31422222222222,-114.9052222222222,,12.61021
17337,U86,Camas County,43.341861111111115,-114.79827777777777,,12.58044
17338,CMA,Camarillo,34.213750000000005,-119.09436111111113,KCMA,11.90536
17339,13W,Camano Island Airfield,48.256944444444436,-122.43619444444445,,15.62031
17340,CA19,Camanche Skypark,38.263805277777784,-120.9232725,,13.09463
17341,3C8,Calverton Exec Airpark,40.91509833333333,-72.79190638888889,,-13.27539
17342,OR73,Calvert Peak,42.778724166666656,-123.73396805555555,,14.55570
17343,0MD9,Calvert Health Medical Center,38.56110555555555,-76.596025,,-10.93410
17344,74P,Calvada Meadows,36.27205925,-115.99525930555555,,11.59965
17345,FL77,Calusa Ranch,26.054535555555557,-81.06784777777777,,-6.48403
17346,CL31,Caltrans District 7,34.05141666666666,-118.24288055555556,,11.69917
17347,LA44,Calpine,30.230766666666664,-90.06401666666666,,-1.20857
17348,29FA,Caloosa Downtown,26.635,-81.875,,-6.06492
17349,SN33,Callaway Airpark,39.42818888888889,-97.12410277777776,,3.13607
17350,90TX,Callaghan Ranch,27.879444444444445,-99.39666666666668,,4.31198
17351,41C,Calkins Fld,42.69169833333333,-85.64585527777777,,-5.66779
17352,1WA3,Calkins Equipment Company,47.97954027777778,-122.18624555555556,,15.50750
17353,ACV,California Redwood Coast-Humboldt County,40.977833333333336,-124.10847222222222,KACV,14.20185
17354,A24,California Pines,41.41225972222223,-120.68388611111112,,13.72402
17355,9CA5,California Mart,34.04026944444444,-118.25598055555555,,11.69972
17356,61CN,California Highway Patrol Hq,38.59810555555556,-121.48823055555556,,13.26766
17357,L71,California City Muni,35.15125,-118.01666666666668,,11.86777
17358,37T,Calico Rock-Izard County,36.164527777777785,-92.14447222222223,,-0.19382
17359,SD03,Calico Fld,44.050529444444436,-97.33506555555556,,3.24853
17360,FD60,Calhoun Sheriff's,30.586858333333332,-85.10380833333333,,-4.49684
17361,36LL,Calhoun Medical Center,39.159641666666666,-90.62549444444444,,-1.48599
17362,F95,Calhoun County,30.48703166666667,-85.11378583333331,,-4.47892
17363,04M,Calhoun County,33.93008333333333,-89.34327777777777,,-1.97687
17364,PKV,Calhoun County,28.653305555555555,-96.68272222222221,KPKV,2.88176
17365,68GA,Calhoun,34.004444444444445,-84.4477777777778,,-5.33315
17366,5V4,Calhan,39.04830555555555,-104.293,,7.45423
17367,CXL,Calexico Intl,32.66744444444444,-115.51758333333332,KCXL,10.81378
17368,90NR,Caledonia Tactical Landing Zones,36.31130833333333,-77.48303333333334,,-10.05750
17369,CDA,Caledonia County,44.56911416666667,-72.01797888888889,KCDA,-14.45004
17370,24GA,Caleb,33.78121888888889,-84.01463416666667,,-5.59615
17371,F86,Caldwell Parish,32.122166666666665,-92.0545,,-0.03693
17372,01K,Caldwell Muni,37.036611111111114,-97.58555555555556,,3.43038
17373,RWV,Caldwell Muni,30.515474277777773,-96.70408577777779,KRWV,2.87792
17374,EUL,Caldwell Industrial,43.641848888888894,-116.63576416666668,KEUL,13.20852
17375,54II,Caldwell Fld,40.62448388888889,-86.15527111111112,,-4.97549
17376,6KY5,Caldwell County Hospital,37.11285,-87.90936111111111,,-3.27405
17377,7MN3,Caldbeck Fld,43.70524083333334,-92.4607275,,-0.46677
17378,CPU,Calaveras County-Maury Rasmussen Fld,38.14611111111111,-120.64816666666668,KCPU,13.01848
17379,46ME,Calais Rgnl,45.1771361111111,-67.26793611111111,,-16.19183
17380,1LS0,Cal Mire Fld,30.22408333333333,-90.88204166666668,,-0.68013
17381,U96,Cal Black Meml,37.43530555555555,-110.56427777777779,,10.08238
17382,4XS9,Cajun Hills Ranch,30.0859,-98.16964166666668,,3.69918
17383,70J,Cairo-Grady County,30.887972222222217,-84.15472222222223,,-5.15251
17384,CIR,Cairo Rgnl,37.064138888888884,-89.21952777777778,KCIR,-2.32927
17385,OZR,Cairns AAF (Fort Rucker),31.275775,-85.71335,KOZR,-4.17250
17386,8KY6,Caintuckee,38.93552777777777,-84.56827777777778,,-5.89073
17387,28MT,Cain Ranch,46.95355555555556,-112.74808333333334,,12.50462
17388,38C,Cain Fld,43.59847222222222,-85.49247222222222,,-5.93656
17389,T28,Cain,33.35449444444445,-97.43905833333334,,3.31035
17390,99ID,Cahc Emergency,44.51145,-114.22450833333332,,12.60754
17391,7TE2,Cage Ranch,27.10587888888889,-98.20583972222221,,3.70352
17392,6LA7,Cagc Freshwater Trml,29.537720277777783,-92.30291055555556,,0.26191
17393,LA78,Cagc Dock,29.789388055555552,-93.32237555555555,,0.88044
17394,LA74,Cagc Berwick,29.70465222222223,-91.22232583333331,,-0.42811
17395,00GE,Caffrey,33.884166666666665,-84.73388888888887,,-5.12585
17396,2OH9,Caesar Creek Soaring Club,39.47672694444445,-84.09382277777777,,-6.30607
17397,0IS3,Cady Aerial Rla,41.660491666666665,-89.69419722222223,,-2.42350
17398,CA90,Cadiz Airstrip,34.513888888888886,-115.51944444444445,,11.15035
17399,TX97,Cade Fld,31.764875,-97.79641388888888,,3.50622
17400,7F3,Caddo Mills Muni,33.03622222222222,-96.24313888888891,,2.58863
17401,29TA,Cactus Hill,33.87305277777778,-98.64590555555556,,4.02792
17402,2.00E+08,Cackleberry,42.425125,-83.86854166666666,,-6.94530
17403,WI19,Cacic,43.79997777777778,-89.43345444444445,,-2.87939
17404,23UT,Cache Valley Hospital,41.77475,-111.82158611111109,,11.24025
17405,OR62,Cache Creek Usfs,45.98198472222222,-116.90398055555555,,13.77153
17406,98TS,Cabrito,31.55913888888889,-98.42256944444445,,3.85745
17407,TVB,Cabool Meml,37.13244444444445,-92.08397222222222,KTVB,-0.29102
17408,6JY8,Cablevision Bethpage,40.759675,-73.49650277777778,,-12.92619
17409,3CU,Cable Union,46.194933055555545,-91.24845305555556,,-1.71049
17410,96OR,Cable Creek Ranch,45.100555555555566,-118.81694444444445,,14.10670
17411,CCB,Cable,34.11161111111111,-117.68738888888888,KCCB,11.59154
17412,47TN,Cabin Pad,36.46972222222223,-88.09222222222222,,-3.07878
17413,I08,Cabin Creek Usfs,45.14352444444446,-114.92898972222223,,12.97197
17414,97MT,Cabin Creek Landing,48.07393888888889,-114.67784444444445,,13.46722
17415,WV27,Cabell Huntington Hospital,38.41025555555555,-82.42665000000002,,-7.30032
17416,NGW,Cabaniss Fld NOLF,27.70241958333333,-97.43881972222222,KNGW,3.30113
17417,NV98,Caas,36.150277777777774,-115.89972222222221,,11.55192
17418,MO15,C2k,37.37204722222222,-93.14305555555555,,0.44142
17419,78GA,C&r Farm,33.50427888888889,-85.01716444444446,,-4.88993
17420,II43,C V,41.750048055555546,-86.1922277777778,,-5.10927
17421,78AK,C T S,61.73494444444446,-150.53751388888892,,15.15426
17422,NH42,C S S,42.73675555555555,-71.48145472222222,,-14.21953
17423,2WS3,C R Acres,44.280427777777774,-88.09357777777777,,-4.01372
17424,CT21,C N Flagg,41.50787527777778,-72.77065333333333,,-13.40892
17425,9MI0,C M H S,42.26401388888889,-83.65368888888891,,-7.07324
17426,WI56,C Jeidy Farms,42.88165555555555,-90.86068222222221,,-1.64641
17427,67NC,C H S-Pineville,35.09333333333333,-80.87294444444444,,-7.82507
17428,3TE8,C Fulcher Ranch,29.319363888888887,-103.58351833333332,,6.33199
17429,3F3,C E 'Rusty' Williams,32.07277777777778,-93.76561111111113,,1.06592
17430,MU02,C E F,38.80977,-91.10347972222222,,-1.10739
17431,CRS,C David Campbell Fld-Corsicana Muni,32.028055555555554,-96.40058333333334,KCRS,2.69064
17432,LL32,C D Maulding,40.45003472222223,-88.07504111111109,,-3.51809
17433,95OI,C C A,39.20255916666667,-84.30743805555555,,-6.11423
17434,9OH3,C C A,39.28339166666667,-84.29771583333333,,-6.13290
17435,AR31,C Andrew Laird,33.61392777777778,-112.272935,,10.07455
17436,NJ94,C and T Helistop,39.9501125,-75.04961638888891,,-12.01153
17437,19M,C A Moore,33.125461111111115,-90.02555694444445,,-1.44969
17438,8NE9,C A M P,41.390291666666656,-97.96450305555555,,3.71022
17439,27NR,C A G Farms,35.46944444444445,-78.65444444444445,,-9.24451
17440,ME49,C A Dean Meml Hospital,45.45836944444446,-69.61118888888889,,-15.58658
17441,PN13,C & W Milliron Flying Fld,41.28728555555556,-79.16642861111113,,-9.93407
17442,1GE2,C & W Air Park,32.84444444444445,-84.54388888888889,,-5.12925
17443,AZ19,C & L Ranch,31.737777777777783,-110.62638888888887,,9.26754
17444,2NY4,Byron Airpark,43.07375,-78.05,,-10.99354
17445,C83,Byron,37.82844444444445,-121.62583333333332,,13.12624
17446,0IN5,Byrne Fld,38.32895416666667,-86.03358166666666,,-4.76148
17447,51AR,Byrd's Backcountry Airstrip,35.67744444444444,-93.73229444444445,,0.91624
17448,LA29,Byrd Rgnl Hospital,31.13755277777777,-93.26915,,0.78897
17449,SC48,Byrd Fld,33.88432694444445,-79.99979472222222,,-8.19639
17450,46VA,Byrd Creek,37.81746666666667,-78.04854722222224,,-9.97948
17451,5FL4,Byrd Air Fld,29.80080138888889,-81.50091277777777,,-6.71003
17452,63XS,Byram Ranch,30.224092222222218,-98.28862861111112,,3.76554
17453,0M8,Byerley,32.82587916666667,-91.187665,,-0.64930
17454,97OG,Bybee Fld,43.89782777777778,-116.98996388888891,,13.36260
17455,ME89,Buzzy's Fld,43.608411944444455,-70.96812,,-14.62491
17456,1WI3,Buzzy Fld,42.741297222222215,-89.22464722222223,,-2.91148
17457,W87,Buzzwick,42.01743522222222,-83.37360863888887,,-7.23194
17458,92ME,Buzzport,45.21958333333333,-68.63908333333335,,-15.82717
17459,76KY,Buzzard's Roost,38.0147975,-84.84161555555555,,-5.57039
17460,O18,Buzzards Roost,36.143986944444435,-95.41774861111112,,2.02826
17461,1WI7,Buzzards Roost,44.02220166666667,-89.09650583333332,,-3.17713
17462,WV61,Buzzards Gap,39.469541388888885,-78.23556083333334,,-10.15890
17463,PA18,Buzzards Fld,41.094235555555564,-77.41442555555557,,-10.95140
17464,2TX9,Buzzard Creek Airstrip,31.327813888888887,-98.80476944444445,,4.06499
17465,PA27,Butz,40.60426305555556,-75.56213000000001,,-11.87552
17466,FCS,Butts AAF (Fort Carson),38.679668888888884,-104.76093888888887,KFCS,7.66456
17467,SN67,Button,38.38334527777778,-98.75036194444445,,4.19000
17468,7N8,Butter Valley Golf Port,40.397438888888885,-75.56318888888889,,-11.83385
17469,A32,Butte Valley,41.88725,-121.97558333333332,,14.07081
17470,AK1,Butte Muni,61.530315277777774,-149.01763611111113,,15.68485
17471,09A,Butler-Choctaw County,32.119305555555556,-88.1274722222222,,-2.64573
17472,6A1,Butler Muni,32.56823583333334,-84.24668750000002,,-5.29362
17473,PA41,Butler Meml Hospital,40.866935,-79.87989499999998,,-9.40155
17474,BUM,Butler Meml,38.28976722222222,-94.34012777777777,KBUM,1.24202
17475,8IL3,Butler Hill Rla,41.73805555555556,-89.16250000000002,,-2.84103
17476,IN46,Butler Fld,39.738929166666665,-87.21945861111111,,-4.07086
17477,5WA2,Butler Fld,48.88694444444446,-122.29055555555556,,15.74533
17478,3G9,Butler Farm Show,40.852564444444454,-79.97477972222222,,-9.33796
17479,HAO,Butler County Rgnl/Hogan Fld,39.36375,-84.52194444444444,KHAO,-5.98501
17480,6AK3,Butler Aviation,60.72944055555556,-151.27806833333338,,14.80215
17481,4KS7,Butler Airpark,37.55890777777777,-97.06503833333332,,3.09731
17482,11TX,Butler,33.6667725,-96.6905502777778,,2.85934
17483,44MO,Butch's Strip,39.70971694444445,-94.80218555555555,,1.52036
17484,6KS4,Bussen,38.90528611111111,-101.78378277777777,,6.05339
17485,1AL7,Business Center of Alabama,32.37786388888889,-86.29596111111111,,-3.90308
17486,87IL,Bushby Rla,41.51669694444444,-88.2667313888889,,-3.50160
17487,MN57,Bush Fld,46.036072222222224,-92.98825277777777,,-0.25661
17488,OI64,Bush Fld,41.680609166666656,-81.03023472222222,,-8.80076
17489,6VA9,Bush,36.84263444444445,-80.23838222222223,,-8.48817
17490,MN30,Busch's Fish Lake,45.09413083333334,-93.4652325,,0.21444
17491,AA09,Busch Creek,62.4775,-147.77472222222227,,16.20387
17492,0LL5,Busboom Rla,40.11003333333333,-88.07837333333332,,-3.47582
17493,4KS8,Bursch Private,39.5911075,-101.59266805555555,,5.97995
17494,14FA,Burrs Strip,25.570106944444447,-80.39977666666667,,-6.82471
17495,55NM,Burris Ranch Nr 1,34.483397222222216,-106.61307694444444,,8.10860
17496,2TE6,Burris Ranch,28.88775416666667,-98.05028277777778,,3.62623
17497,XS30,Burress,33.605106944444444,-95.48189916666666,,2.11024
17498,9OA6,Burr Oak Lodge,39.530348055555564,-82.03333722222223,,-7.74448
17499,FL43,Burntwood Ranch,28.27381111111111,-81.93044722222223,,-6.24359
17500,WN74,Burnt Ridge Airstrip,46.58538388888889,-122.62622611111112,,15.25693
17501,70VA,Burnt Chimney,37.075418333333346,-79.82725500000001,,-8.78221
17502,BNO,Burns Muni,43.59191666666667,-118.95544444444445,KBNO,13.81435
17503,2II5,Burns Intl Harbor,41.63698138888889,-87.15225694444445,,-4.36679
17504,AR17,Burns Aerodrome,34.983426111111115,-90.91511611111113,,-0.97312
17505,6CO1,Burnham Fld,40.78137083333333,-104.91747166666669,,7.94267
17506,CA01,Burney Sheriff's Station,40.885125,-121.66941944444444,,13.79563
17507,34CL,Burney Service Center,40.8936,-121.65134166666668,,13.79423
17508,WI59,Burnett Medical Center,45.77413888888889,-92.68628333333334,,-0.47784
17509,WN15,Burnett Landing,47.12968055555557,-122.05597222222221,,15.28130
17510,RZN,Burnett County,45.8234638888889,-92.37369305555555,KRZN,-0.73881
17511,59TN,Burnett,35.39611111111111,-89.67583333333334,,-1.86488
17512,BMQ,Burnet Muni Kate Craddock Fld,30.738927222222227,-98.23861027777778,KBMQ,3.74401
17513,VG55,Burner,38.88204972222222,-78.55778916666667,,-9.86109
17514,BUY,Burlington-Alamance Rgnl,36.049727777777775,-79.47300805555554,KBUY,-8.84057
17515,BUU,Burlington Muni,42.69071711111111,-88.30468252777777,KBUU,-3.62263
17516,BTV,Burlington Intl,44.471955,-73.15327611111111,KBTV,-13.93191
17517,NJ15,Burlington Generating Station,40.07372194444445,-74.87460972222222,,-12.12411
17518,BYI,Burley Muni,42.542611111111114,-113.77152777777779,KBYI,12.08510
17519,33TS,Burleson County Hospital,30.52105555555556,-96.71655555555556,,2.88506
17520,3NE6,Burkinshaw Fld,42.96666666666667,-99.26704555555555,,4.62004
17521,VA07,Burkes Garden,37.09567222222223,-81.3692711111111,,-7.80213
17522,TN70,Burkeen Fld,35.026203055555555,-89.70258333333334,,-1.81670
17523,BKL,Burke Lakefront,41.51786111111111,-81.68263888888889,KBKL,-8.32829
17524,SD58,Burke Hospital,43.18194444444444,-99.29333333333334,,4.64174
17525,1SD1,Burke Fld,43.16541666666666,-97.73088888888887,,3.54511
17526,2GE1,Burke County Hospital,33.08331388888889,-82.01336111111111,,-6.81820
17527,BXG,Burke County,33.04083694444444,-82.00426361111111,KBXG,-6.81838
17528,4MA0,Burke,42.233985833333335,-71.35978083333333,,-14.15350
17529,11VT,Burke,43.65388333333333,-72.7885,,-13.89042
17530,34II,Burk Personal Use,40.050599166666665,-85.60275333333333,,-5.30218
17531,3MD0,Burhans Meml,39.34815861111112,-77.33609555555554,,-10.66147
17532,50MI,Burgess Lake,43.157253055555564,-85.29418916666667,,-6.01157
17533,2IA8,Burgess Health Center,42.02634444444444,-96.10625,,2.39120
17534,8MD6,Burgess Fld,38.39706888888889,-77.14692166666667,,-10.59802
17535,58KS,Burger's Valley,38.91832777777777,-97.70792222222221,,3.52396
17536,30TX,Burg Lake Aero,30.23236111111111,-98.65497222222223,,3.96435
17537,61WA,Burden Fld-(Rabbit Run),48.47204277777778,-123.01795611111109,,15.77505
17538,4MD1,Bunting's Fld,38.368170555555565,-75.23074472222223,,-11.62513
17539,2R6,Bunkie Muni,30.956747222222226,-92.23409972222224,,0.14147
17540,LA18,Bunkie General Hospital,30.95228611111111,-92.17526111111113,,0.10414
17541,2LA4,Bunkie Flying Service,30.92908083333333,-92.17929194444444,,0.10797
17542,81NE,Bunger Fld,40.27362361111111,-99.00786166666668,,4.39514
17543,VA18,Bundoran,37.968473333333336,-78.68224000000002,,-9.62906
17544,WY15,Bunch Grass Intergalactic,44.68966666666666,-108.67866666666669,,10.31845
17545,9NY0,Bumblebee,41.391744444444434,-74.47227777777778,,-12.59165
17546,1T8,Bulverde Airpark,29.73911111111111,-98.45112805555556,,3.84799
17547,C56,Bult Fld,41.37741666666667,-87.67975,,-3.93142
17548,2AR0,Bully Henry,34.868116666666666,-91.97425277777779,,-0.23941
17549,BW8,Bullwhacker,47.84777777777778,-109.09944444444444,,10.97840
17550,11MA,Bulljump,41.80732527777778,-70.75837,,-14.28948
17551,45TS,Bullhead,30.583519166666665,-98.80865250000001,,4.05314
