"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR","UASLOCATION","DATASET"
2019-04-07,"02:13","2019-04-07T02:13Z","N383C","DEN","UAS",NA,"N90","PIC reported a black 4 foot wide UAS while orbiting at 2,200 feet 8 NM S of Long Island, Macarthur Airport, NY. No evasive action taken. Suffolk PD notified at 631-852-6410.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM S of N90","AIRPORT"
2019-04-07,"02:17","2019-04-07T02:17Z","N92HF","DEN","UAS",NA,"N90","PIC reported a black 4 foot wide UAS while orbiting at 2,000 feet 8 NM S of Long Island MacArthur Airport, NY. No evasive action taken. Suffolk PD notified at 631-852-6410.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM S of N90","AIRPORT"
2019-04-07,"02:20","2019-04-07T02:20Z","N5756K","DEN","UAS",NA,"ZID","PIC reported a UAS 500 feet below them while S bound at 4,000 feet 1 NM N of Somerset, KY. No evasive action taken. Pulaski County Sheriff notified at 606-678-5145.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of ZID","AIRPORT"
2019-04-08,"18:04","2019-04-08T18:04Z","RPA3423","DEN","UAS",NA,"N90","Reported sighting a yellow UAS at 3,300 feet 3 NM NE of GW Bridge. No evasive action taken. NYPD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM N of N90","AIRPORT"
2019-04-15,"00:21","2019-04-15T00:21Z","N453FD","DEN","UAS",NA,"RSW","Reported sighting a black and white UAS off of the left side operating at the same altitude while SW bound at 2,000 feet, 5 NM NE of Ft. Meyers. No evasive action taken. Collier County Sheriff notified at 239-252-9300.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM N of RSW","AIRPORT"
2019-04-15,"06:48","2019-04-15T06:48Z","EDV5229","DEN","UAS",NA,"ZBW","Reported a UAS while N bound at 15,200 feet and climbing, 1.5 NM W of Newtown, CT. No evasive action reported. Newtown PD notified at 203-426-5841. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 NM W of ZBW","AIRPORT"
2019-04-22,"22:02","2019-04-22T22:02Z","N47BE","DEN","UAS",NA,"JAX","Aircraft observed a blue UAS at the same altitude while N bound at 3,000 feet 3 NM S of X35. No evasive action was taken. Citrus County Sheriff notified at 352-726-1121.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of JAX","AIRPORT"
2019-04-25,"00:07","2019-04-25T00:07Z","ERK29","DEN","UAS",NA,"FAY","Reported a small UAS 50-100 feet above aircraft while at 2,500 feet 7 NM N of Pope Army Airfield. No evasive action taken. Fort Bragg LEO notified at 910-907-4813. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of FAY","AIRPORT"
2019-04-26,"02:45","2019-04-26T02:45Z","N105AM","DEN","UAS",NA,"SAT","Reported a UAS at approximately 400feet AGL while on approach to XS83. Evasive action was taken at approximately 400feet from a 330 heading to a 270 heading to avoid UAS.Pilot reported it looked like the UAS was operating over a golf course approximately 0.5 NM E of the medical center (XS83). The pilot reported encountering the UAS again upon departure from XS83 at approximately 600feet AGL.San Antonio PD was notified at 210-207-7484.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5 NM E of SAT","AIRPORT"
2019-04-28,"02:32","2019-04-28T02:32Z","BAW4EA","DEN","UAS",NA,"S46","Reported a UAS operatingoff the rightwhile NE bound climbing through 7,000 feet, 13 NM SE of Seattle.No evasive action taken. Pierce County Sheriff notified at 253-798-7530. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13 NM S of S46","AIRPORT"
2019-04-29,"01:31","2019-04-29T01:31Z","N6424P","DEN","UAS",NA,"ZKC","Reported a white Quad-copter UAS off of the left side while SSE bound at 3,200feet, 7 NM N of Olathe, KS. No evasive action taken. Johnson County Sheriff notified at 913-782-0720. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of ZKC","AIRPORT"
2019-04-29,"05:49","2019-04-29T05:49Z","KSF64","DEN","UAS",NA,"CAK","Reported red UAS 2 NM offthe left side at 5,500 feet while S bound at 6,000 feet, 5 NM S of Briggs, OH. Evasive action not taken. Stark County Sheriff notified at 330-430-3800. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of CAK","AIRPORT"
2019-05-01,"03:38","2019-05-01T03:38Z","NGF440","DEN","UAS",NA,"A80","PIC reported seven stationary white UAS 500 feet off their left side while WSW bound at 3,700 feet 25 NM ENE of Columbus, GA. No evasive action taken. Upson County Sheriff notified at 706-647-7411.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25 NM E of A80","AIRPORT"
2019-05-05,"00:25","2019-05-05T00:25Z","N87MT","DEN","UAS",NA,"ADS","PIC reported a metallic UAS at 1,500 feet while N bound 3 NM N of Addison, TX. No evasive action taken. DFW DPS notified at 972-973-3210.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM N of ADS","AIRPORT"
2019-05-06,"08:40","2019-05-06T08:40Z","ENY3382","DEN","UAS",NA,"C90","Reported sighting a red and green Quad-copter UAS from the 12 o'clock position while at 7,200 feet, 6 NM SE of Chicago. No evasive action taken. FBI notified at 312-421-6700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM S of C90","AIRPORT"
2019-05-11,"00:00","2019-05-11T00:00Z","N239ST","DEN","UAS",NA,"ZJX","PIC reported a white UAS while SSW bound at 2,000 feet 5 NM NNE Moody AFB, GA. No evasive action taken. Cook County Sheriff notified at 229-896-7471.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM N of ZJX","AIRPORT"
2019-05-12,"18:11","2019-05-12T18:11Z","SWA2806","DEN","UAS",NA,"TPA","Reports aUAS 2,500 ft. below aircraft. Aircraft was Sbound at 3,000, 9 NM N of Tampa. No evasive action taken. Hillsborough County PD notified at 813-247-8200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9 NM N of TPA","AIRPORT"
2019-05-18,"07:31","2019-05-18T07:31Z","N8531S","DEN","UAS",NA,"BUR","Reported observing a 4 rotor UAS operating over the Hollywood sign while ESE bound at 1,800 feet, 5 NM S of Burbank. No evasive action taken. LEO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of BUR","AIRPORT"
2019-05-18,"07:35","2019-05-18T07:35Z","N7772T","DEN","UAS",NA,"SAT","Reported passing a metal object off of the left side at 5,500 feet while opposite direction headingWSW boundat 5,000 feet, 14 NM NE of San Antonio. No evasive action taken. Comal County PD notified at 830-620-3400.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14 NM N of SAT","AIRPORT"
2019-05-18,"23:08","2019-05-18T23:08Z","N6422J","DEN","UAS",NA,"TPA","Aircraft reported a black quad copter at 12 o'clock. Aircraft was S bound at 2,500 ft. 1 NM WNW Brooksville. No evasive action taken. LEO was not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM W of TPA","AIRPORT"
2019-05-19,"05:04","2019-05-19T05:04Z","AAL2832","DEN","UAS",NA,"DFW","Aircraft reported a red and white quad copter 1,000 ft. below off the right side3 NM S of Denton. Aircraft was SE bound at 4,000 ft. No evasive action taken. DFW DPS notified at 972-973-3210. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of DFW","AIRPORT"
2019-05-20,"00:49","2019-05-20T00:49Z","OPT376","DEN","UAS",NA,"A80","Aircraft reported a silver UAS 500 feet below the aircraft while at 3,500 feet 6 NM SW Lawrenceville. No evasive action taken. Gwinnett County Sheriff notified at 770-573-5000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM S of A80","AIRPORT"
2019-05-22,"07:19","2019-05-22T07:19Z","SKW2955","DEN","UAS",NA,"C90","PIC reported a grey and green quad copter UAS 500 feet above their Aircraft while W bound at 5,000 feet 3 NM S of Dupage Airport. No evasive action reported. FBI notified at 312-421-6700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of C90","AIRPORT"
2019-05-23,"10:08","2019-05-23T10:08Z","N739DS","DEN","UAS",NA,"NCT","PIC reported a UAS 400 feet below their Aircraft while S bound at 3,200 feet 20 NM E of Oakland, CA. No evasive action taken. Livermore PD notified at 925-371-4987.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20 NM E of NCT","AIRPORT"
2019-05-24,"21:49","2019-05-24T21:49Z","VATRP3","DEN","UAS",NA,"ZDC","Reported a silverquad-copter UAS 2-3 feet in diameter 200 feet off right side while NW boundat 6,200 feet 10 NM SW of Lawrenceville. No evasive action taken. LEO not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM S of ZDC","AIRPORT"
2019-05-27,"07:46","2019-05-27T07:46Z","N68459","DEN","UAS",NA,"HWD","PIC reporteda whiteUAS and a black UAS 10 feet off their right side while at 650 feet, 1/2 NM S of Hayward Airport. PIC reported making a 40 degree right turn to avoid the UAS. Hayward PD notified at 510-293-7272.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 NM S of HWD","AIRPORT"
2019-05-29,"09:13","2019-05-29T09:13Z","QXE2491","DEN","UAS",NA,"S46","PIC reported a UAS 100 feet below their aircraft off the left sidewhile SSE bound at 2,900 feet 10 NM NNW of Seattle, WA. No evasive action taken. Kent PD notified at 253-852-2121.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM N of S46","AIRPORT"
2019-05-30,"07:23","2019-05-30T07:23Z","SWA1446","DEN","UAS",NA,"NCT","PIC reported a black UAS on their left side while SSE bound at 5,000 feet 17 NM NNE of San Jose, CA. No evasive action taken. San Jose Dispatch notified at 408-277-8911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 NM N of NCT","AIRPORT"
2019-06-03,"20:57","2019-06-03T20:57Z","N934TT","DEN","UAS","PAGED","PVD","Aircraft reported a 1-2 foot UAS with rotors passed 100 yards left while SW bound at 7,500 feet 5 NM S of 0RW. PIC veered right to avoid UAS. Connecticut State PD notified at 860-848-6500. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of PVD","AIRPORT"
2019-06-04,"01:18","2019-06-04T01:18Z","N665PV","DEN","UAS",NA,"NCT","VFR aircraft reported a red and silver fixed wing UAS at .5 mile off left side while SW bound at 8,500 feet, 6 NM S of Marysville. No evasive action taken. Yuba County Sheriff notified at 530-749-7777.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM S of NCT","AIRPORT"
2019-06-04,"02:00","2019-06-04T02:00Z","N787AJ","DEN","UAS",NA,"PHTO","Aircraft reported a UAS at 2,400 feet while Nbound at same altitude 3 NM S of Olaa Sugar Mill, vicinity of PHTO. No evasive action reported. Local LEO and FBI were contacted (phone numbers not provided).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of PHTO","AIRPORT"
2019-06-06,"01:33","2019-06-06T01:33Z","ASA770","DEN","UAS",NA,"TPA","Reported a UAS 100 feet below while S bound at 2,900 feet 10 NM N of Tampa. No evasive action taken. Hillsborough Co Sheriff notified at 813-247-8300. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM N of TPA","AIRPORT"
2019-06-08,"06:26","2019-06-08T06:26Z","N3523R","DEN","UAS",NA,"D10","Aircraft reported a red and white UAS 200 high while S bound at 3,500 feet, 25 NM SSW of Grand Prairie, TX. PIC turned left to avoid UAS. LEO not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25 NM S of D10","AIRPORT"
2019-06-10,"01:18","2019-06-10T01:18Z","N8848N","DEN","UAS",NA,"CNO","VFR Aircraft reported a white quad copterUAS at 1,000 feetbehind himwhile NW bound at 2,600 feet 3 NM SW of Chino, CA. No evasive action reported. Chino PD notified at 909-628-1234. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of CNO","AIRPORT"
2019-06-10,"03:27","2019-06-10T03:27Z","N78FJ","DEN","UAS",NA,"ROC","PIC reported a UAS while W bound at 6,000 feet 16 NM W of Cleveland, OH. No evasive action taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16 NM W of ROC","AIRPORT"
2019-06-10,"04:45","2019-06-10T04:45Z","N88MG","DEN","UAS",NA,"ROC","PIC reported a gold UAS at 7,000 feet pass off their left side while SW bound at 8,000 feet 7 NM NE of Rochester, NY. No evasive action taken. Monroe County Sheriff notified at 585-528-2222.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of ROC","AIRPORT"
2019-06-10,"05:29","2019-06-10T05:29Z","N737RQ","DEN","UAS",NA,"DXR","Aircraft reported a yellow and black UAS while at 2,600 feet 7 NM N of Danbury, CT. No evasive action taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of DXR","AIRPORT"
2019-06-11,"22:25","2019-06-11T22:25Z","RCH101","DEN","UAS",NA,"ZDC","PIC reported a white UAS at 14,000 feet while NE bound at 16,000 feet 30 NM S of Salisbury, MD. No evasive action taken. Accomack County Sheriff notified at 757-787-1131.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30 NM S of ZDC","AIRPORT"
2019-06-13,"10:58","2019-06-13T10:58Z","CYO2","DEN","UAS",NA,"DVT","PIC reported a UAS 200 feet off their left side while E bound at 1,500 feet 8 NM NW of Phoenix, AZ. No evasive action taken. Phoenix Airport PD notified at 602-262-6151.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM N of DVT","AIRPORT"
2019-06-15,"07:30","2019-06-15T07:30Z","N90558","DEN","UAS",NA,"PDX","Reported observing a UAS operating at 1,700 feet, 6 NM SE of Portland. No evasive action taken. LEO was not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM S of PDX","AIRPORT"
2019-06-16,"08:17","2019-06-16T08:17Z","LN877PA","DEN","UAS",NA,"SW1","ROG-Rogers, AR reporting that a small Quad-copter UAS came within 100 feet of the aircraft off of the left side while NNE bound at 2,400 feet, 1 NM S of Rogers. No evasive action taken. LEO was not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of SW1","AIRPORT"
2019-06-16,"09:30","2019-06-16T09:30Z","NKS726","DEN","UAS",NA,"S46","Reported observing a silver and white UAS while SE bound at 8,500 feet, 7 NM E of Seattle. No evasive action taken. Covington PD notified at 206-296-3311.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM E of S46","AIRPORT"
2019-06-16,"09:39","2019-06-16T09:39Z","N6342X","DEN","UAS",NA,"S46","Reported observing a red UAS within 300 feet while SW bound at 2,000 feet, 7 NM S of Snohomish County Airport. No evasive action taken.Snohomish County Sheriff notified at 425-407-3970. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM S of S46","AIRPORT"
2019-06-19,"20:09","2019-06-19T20:09Z","AAL2069","DEN","UAS",NA,"MSY","Reported a black quadcopter UAS at 1,500 feet 4 NM SE of New Orleans, LA. No evasive action taken. Jefferson Parish PD notified at 504-227-1400. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM S of MSY","AIRPORT"
2019-06-19,"23:20","2019-06-19T23:20Z","HOUND21","DEN","UAS",NA,"PNS","Reported a red, white andblackUAS at 2 o'clock 100 feet below aircraft while E bound at 9,000 feet 7 NM NW of Whiting Naval Air Station. No evasive action taken. Santa Rosa County Sheriff notified at 850-983-1100. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of PNS","AIRPORT"
2019-06-22,"23:56","2019-06-22T23:56Z","N48762","DEN","UAS",NA,"NCT","Reported a UAS at 11 o'clock same altitude of 5,500 ft. while SE bound 10 NM E of Sacramento. No evasive action taken. Sacramento Sheriff notified at 916-874-5111. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM E of NCT","AIRPORT"
2019-06-24,"04:14","2019-06-24T04:14Z","N9421Z","DEN","UAS",NA,"PVD","Aircraft reported a white quad rotor UAS 300 feet low while NW bound at 2,600 feet 8 NM SE of New Bedford, MA. No evasive action taken. New Bedford PD notified at 508-991-6300. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM S of PVD","AIRPORT"
2019-06-24,"05:52","2019-06-24T05:52Z","N213AN","DEN","UAS","PAGED","FAT","Reported sighting a medium sized, white Quad-copter UAS at the 12 o'clock position while WSW bound at 3,400 feet, 10 NM ESE of Madera. Evasive action taken by breaking off of the visual approach to avoid the UAS. LEO was not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM E of FAT","AIRPORT"
2019-06-24,"21:50","2019-06-24T21:50Z","N811DA","DEN","UAS",NA,"ORL","Aircraft reported a white UAS 100 feet low while SW bound at 1,200 feet 5.5 NM NE or ORL. No evasive action taken. Orange County Sheriff notified at 407-893-3600. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5 NM N of ORL","AIRPORT"
2019-06-25,"22:15","2019-06-25T22:15Z",NA,"DEN","UAS",NA,"SW1","USAF Academy ATCT reports person on the ground reported a black UAS operating between 500-1,000 feet 1.5 NM W of the USAF Academy airport (AFF). No impact to operations reported. AFF Security personnel advised. at 719-333-2000. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 NM W of SW1","AIRPORT"
2019-06-28,"23:25","2019-06-28T23:25Z","N229CB","DEN","UAS",NA,"SW1","E-ROC reports aircraft reported a UAS pass within 5 feet as aircraft was at 5,500 feet 12 NM NW of Bristol, TN. No evasive action taken. Sullivan County 911 Dispatch notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 NM N of SW1","AIRPORT"
2019-06-30,"11:17","2019-06-30T11:17Z","REH3","DEN","UAS",NA,"NCT","PIC reported a UAS 100 feet below off their right side while WSW bound at 2,600 feet 8 NM NE of Sacramento, CA. No evasive action taken. Sacramento PD notified at 916-874-5111.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM N of NCT","AIRPORT"
2019-07-08,"02:58","2019-07-08T02:58Z","N296MP","DEN","UAS",NA,"FAY","PIC reported a 'basketball sized white UAS 500 feet below their Aircraft off their left side while NE bound at 9,000 feet 6 NM NE of Fayetteville, NC. No evasive action reported. Cumberland County Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM N of FAY","AIRPORT"
2019-07-08,"03:03","2019-07-08T03:03Z","N345KM","DEN","UAS",NA,"D21","PIC reported a white quad copter UAS 300 feet below their Aircraft while NE bound at 4,700 feet 7 NM N of Ann Arbor, MI. On evasive action reported. Washtenaw County Sheriff notified at 734-971-8400.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of D21","AIRPORT"
2019-07-08,"04:32","2019-07-08T04:32Z","N4044D","DEN","UAS",NA,"PAE","PIC reported a white, quad copter UAS pass just off their left sidewhile W boundat 1,300 feet4 NM E of Everett, WA. No evasive action taken. Snohomish County Sheriff notified at 425-407-3999.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM E of PAE","AIRPORT"
2019-07-10,"04:18","2019-07-10T04:18Z","ASQ4217","DEN","UAS",NA,"ZHU","PIC reported a black UAS 200 feet below their aircraft while SSW bound at 10,700 feet 3 NM N of Rockport, TX. No evasive action taken. Aransas County Sheriff notified at 361-729-2222.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM N of ZHU","AIRPORT"
2019-07-10,"21:32","2019-07-10T21:32Z","N710SB","DEN","UAS",NA,"PWM","Reported a white phantom quad-copter UAS at 1,400 feet while Wbound at 1,500 feet 11 NM SW of Augusta. No evasive action taken. Augusta PD notified at 207-626-2375. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11 NM S of PWM","AIRPORT"
2019-07-14,"03:03","2019-07-14T03:03Z","N2097T","DEN","UAS","PAGED","M03","Aircraft reporteda UASfrom theright side whileN bound at1,200 feet1 NM W of M01 in the VFR traffic pattern. No ATC services.Evasive action taken.Memphis, TN PD notified at 901-545-2677. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM W of M03","AIRPORT"
2019-07-20,"00:38","2019-07-20T00:38Z","N816CT","DEN","UAS",NA,"ZME","Aircraft observed a UAS 700 feet below while W bound at 10,000 feet 5 NM NW of 0M3. No evasive action taken. Hohenwald Sheriff notified at 931-796-5096.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM N of ZME","AIRPORT"
2019-07-20,"01:00","2019-07-20T01:00Z","N816CT","DEN","UAS",NA,"M03","Aircraft observed a UAS E bound at 9,300 feet 5 NM NW of 0M3 Airport. No injuries reported. Local LEO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM N of M03","AIRPORT"
2019-07-30,"00:20","2019-07-30T00:20Z","N7935C","DEN","UAS",NA,"WOC","Aircraft observed a silver UAS while NE bound at 4,500 feet 1 NM S of Romeoville, IL. No evasive action reported. Chicago FBI notified at 312-421-6700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of WOC","AIRPORT"
2019-07-30,"17:47","2019-07-30T17:47Z","N83052","DEN","UAS",NA,"NCT","Aircraft observed a 4 rotor UAS off of the 12 o'clock position while Wbound at 6,500 feet, 5 NM W of Reno. No evasive action taken. Washoe County Sheriff notified at 775-334-2161.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM W of NCT","AIRPORT"
2019-08-05,"15:12","2019-08-05T15:12Z","SKW2974","DEN","UAS",NA,"PHX","Aircraft observed a UAS off the left side at same altitude while SSE bound at 7,200 feet, 25 NM N of Phoenix. No evasive action was taken. Phoenix Airport PD notified at 602-273-3311. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25 NM N of PHX","AIRPORT"
2019-08-09,"02:45","2019-08-09T02:45Z","N12F","DEN","UAS",NA,"HCF","Aircraft observed a quad copter UAS near Sugar Mill while SSE bound at 1,600 feet 6 NM NNW of Honolulu, HI. Evasive action not reported but PIC stated they ""almost had a near midair."" PIC was given the facility phone number to call so they could supply more info, but never called back. Honolulu PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM N of HCF","AIRPORT"
2019-08-11,"14:56","2019-08-11T14:56Z","N290CD","DEN","UAS",NA,"BPT","Aircraft observed a black UAS at the same altitude of 1,300 feet while E bound at 1.5 NM E of Hilton Head Island. No evasive action was taken. Beaufort County Sheriff notified at 843-432-2962. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 NM E of BPT","AIRPORT"
2019-08-21,"15:49","2019-08-21T15:49Z","GTI33","DEN","UAS",NA,"MIA","Aircraft observed a UAS at 1100 feet while SE bound 3 NM ESE of Miami. No evasive action was taken. Miami Dade SO notified at 305-876-7373.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM E of MIA","AIRPORT"
2019-08-21,"21:30","2019-08-21T21:30Z","N4177N","DEN","UAS",NA,"ZMP","Aircraft observed a black UAS off the left side while Wbound at 4,500 feet 10 NM NW of Black River Falls. No evasive action was taken. LEO not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM N of ZMP","AIRPORT"
2019-08-22,"20:15","2019-08-22T20:15Z","FIND","DEN","UAS",NA,"VNY","Aircraft observed a UAS at 500 feet while WSW bound 1 NM N of Peirce College. No evasive action was taken. VNY Airport PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of VNY","AIRPORT"
2019-08-26,"01:06","2019-08-26T01:06Z","N745JS","DEN","UAS",NA,"NCT","Aircraft observed a white UAS from the 12 o'clock position while SSW bound at 11,200 feet 9 NM ENE of Concord. No evasive action was taken. Solano County Sheriff notified at 707-421-7090.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9 NM E of NCT","AIRPORT"
2019-08-29,"00:40","2019-08-29T00:40Z","N91626","DEN","UAS",NA,"CHA","Aircraft observed a small blue UAS at 6,000 feet 2 NM N of Calhoun. No evasive action was taken. Gordon County Sheriff notified at 706-879-5450.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM N of CHA","AIRPORT"
2019-08-30,"20:25","2019-08-30T20:25Z",NA,"DEN","UAS",NA,"SCK","A white UAS with a wingspan of 6 feet was reported over the Stockton Landfill, 2 NM E of Stockton Airport below 600 feet. SCK Airport OPS notified at 209-937-8377.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM E of SCK","AIRPORT"
2019-09-07,"19:45","2019-09-07T19:45Z","N8086N","DEN","UAS",NA,"ACY","Aircraft observed a grey UAS crossing in front while NE bound at 1,200 feet 3 NM E of 26N. No evasive action was taken. Ocean City PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM E of ACY","AIRPORT"
