"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2020-05-01,"11:00","2020-05-01T11:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Fairfax to Falls Church, I66 Corridor. Multi Sites, AOB 200 feet. 2020-UAS-155574.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,"13:00","2020-05-01T13:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Bethesda, MD, AOB 400 feet. 2020-UAS-155684 until 0900L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,"16:31","2020-05-01T16:31Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Bethesda, MD, AOB 400 feet. 2020-UAS-15568.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-05,"11:00","2020-05-05T11:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity:   SilverSpring, MD. DCA 021-008,  AOB 80 feet. AGL. UAS-155792.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-05,"19:49","2020-05-05T19:49Z","CONN523","DEN","UAS",NA,"F11","Aircraft observed 2 UASs off the 12 o'clock position while SE bound at 2,000-2,300 feet 17 NM NE of ORL. No evasive action was taken. Orange County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-07,"02:45","2020-05-07T02:45Z",NA,"DEN","UAS",NA,"MKE","A white UAS was observed by the Tower personnel operating approximately 20 to 30 yards from the Tower at 150 feet moving S to N. The object was the size of a basketball with four propellers and four white lights illuminating the propellers. There were no aircraft in the vicinity of the occurrence and no delays encountered. Local LEO, airport management and County officials were notified. HQ/DEN attempted to contact MKE Tower personnel for further information and clarity but was unsuccessful in reaching any personnel at the facility. AWO advised. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-07,"10:30","2020-05-07T10:30Z",NA,"DEN","UAS",NA,"AWO","Milwaukee ATCT (MKE) observed a UAS at an elevation of approximately 150 feet, about 20 to 30 yards from the ATCT. UAS was basketball size with 4 propellers. No impact to air traffic. Local law enforcement notified. HQ DEN was not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-08,"01:10","2020-05-08T01:10Z",NA,"DEN","UAS",NA,"WOC","A UAS struck a home at 4232 Citcus Dr, Fallbrook, CA. Camp Pendleton Marine Station, state it was one of theirs and they will meet with local LEO to reclaim the 30 lb PUMA UAS. AWO/MR notified. FSDO and NTSB responding. Extent of damage unknown. 0215 Officer Gonzalez reported offline he has possession of the UAS and that it had struck the side wall of the garage leaving a ""basketball sized"" hole. No injuries. Dispatch. AWO/MR advised.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-09,"14:50","2020-05-09T14:50Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Bethesda, MD, DCA350008, AOB 400ft; 2020-UAS-155684. UAS Activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-10,"01:47","2020-05-10T01:47Z",NA,"DEN","UAS",NA,"I90","A pedestrian reported multiple UAS at approximately 1,500 feet 7 NM S of DWH, David Wayne Hooks Airport. No impact to ATC operations reported. No security violations reported. FBI notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-11,"17:03","2020-05-11T17:03Z",NA,"DEN","SUSPICIOUS ACTIVITY","UAS","BQN","LATE REPORT: 1839 05/10/2000, MOR reports the Director of Airport Operations contacted the Aguadilla Airport Manager to inform him of pictures posted on Facebook of a UAS operating inside the perimeter of the S side of the airport. The Operator, El Leon Fiscalizador, made polical statements about light poles on the airport property that were not being utilized for the people of Puerto Rico. The Operator did not have FAA approval. Did not impact operations. Not observed by any aircraft or the ATCT. FBI/TSOC notified of the incident.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-12,"12:00","2020-05-12T12:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS:  Bethesda, MD, DCA 350008, 400 Feet. [2020-UAS-155684]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-12,"18:45","2020-05-12T18:45Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda, MD, DCA 350008, 400 Feet. [2020-UAS-155684]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-12,"19:22","2020-05-12T19:22Z","AAL1290","NCRCC","TOI-NCR FRZ","LAW ENFORCEMENT, UAS","DCA","DCA-1: PIC reported a quad-copter UAS, white and/or silver, 1 - 1.5 feet in diameter on 2 mile final to runway 1 at DCA (DCA180002). The UAS was at the 1 o'clock position and moving SW bound at approximately 200 feet and passed behind and below the aircraft. The aircraft was at 600 feet. No evasive action taken. DC Metro Harbor PD notified at. DCA will complete a MOR. MX notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13,"11:00","2020-05-13T11:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: McLean, VA, DCA305010, 200 feet until approximately 1200L. [2020-UAS-155436]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13,"12:00","2020-05-13T12:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Silver Springs, MD, DCA011008, 400 feet until approimately 1000L. [2020-UAS-155833]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13,"12:30","2020-05-13T12:30Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Fairfax, VA, DCA287006, 350 feet until approximately 1030L. [2020-UAS7-155652]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-13,"15:00","2020-05-13T15:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Great Falls, VA, DCA310014, 400 feet, until approximately 1500L.  [2020-UAS-155896]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"12:00","2020-05-15T12:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda, MD, DCA350008, AOB 400ft until approximately 1000L.  [2020-UAS-155684]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"13:00","2020-05-15T13:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Falls Church, VA, DCA294007, AOB 400ft, until approximately 1100L. [2020-UAS-155820]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"13:00","2020-05-15T13:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: New Carrolton, MD, DCA100008, AOB 80 feet, until approximately 1800L. [PEPCO]

UAS Activity terminated at 2119.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"16:30","2020-05-15T16:30Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda, MD, DCA350008, AOB 400ft, until approximately 1430L. [2020-UAS-155814]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,"18:00","2020-05-15T18:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda MD, DCA 350008, AOB 400 feet, until approximately 1600L. [2020-UAS-155684]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-18,"14:24","2020-05-18T14:24Z",NA,"NCRCC","UAS",NA,"NCRCC","AUI Power flying a UAS for PEPCO to inspect power lines S and E of ADW until 1430 local.  ADW ATCT notified. 1922 UAS Activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-19,"01:50","2020-05-19T01:50Z","SCM74","DEN","UAS",NA,"MEM","Aircraft may have observed a UAS while N bound at 4,000 feet on short final to R36R. No evasive action was taken. LEO not notified as PIC was not certain if sighting was of a UAS. Multiple aircraft on final to R36L and R36R reported detecting no UAS activity. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-19,"10:00","2020-05-19T10:00Z",NA,"NCRCC","UAS",NA,"NCRCC","UAS DCA349007.9, SFC-400'AGL until 1200Z. 1051: Operation has concluded.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-21,"19:20","2020-05-21T19:20Z","UAS","NCRCC","TOI-NCR FRZ","UAS","USCP","DCA-1: DCA065001, Gray Drone sighting, in the vicinity of  Ft McNair, operating at approximately 50 feet. JBA Fort Myers/Henderson Hall Military Police notified at. DCA and PCT notified. 1930 DCA reported negative findings. 1945 JADOC confirmed UAS sighting but reported losing visual of the drone behind some trees and buildings. Metropolitan Washington Airport Authority also notified and they will conduct a sweep of the area. DCA will file MOR. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-22,"17:00","2020-05-22T17:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: 2020-UAS-155684; Bethesda, MD, DCA350008, AOB 400ft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-22,"21:05","2020-05-22T21:05Z",NA,"DEN","UAS",NA,"BGR","A concerned citizen observed a UAS operating 200 feet AGL near a hospital 5 NM SE of BGR. LE not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-22,"22:00","2020-05-22T22:00Z","N903EN","DEN","UAS",NA,"SCT","Aircraft observed 4 UAS while E bound at 3,500 feet 10 NM NE of SLI VOR. No evasive action was taken. Fullerton PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-23,"22:22","2020-05-23T22:22Z","VM374","NCRCC","UAS",NA,"PCT","Aircraft (VM374) observed a UAS while E bound at approximately 8,800 feet 3-5 miles S of IAD. UAS appeared to be a quad copter heading W bound. No evasive action was taken. Loudoun County Sheriff Department notified at. Approximate address drone was over was Tisbury Court, Chantilly, VA which is just N of the S Riding Golf Club.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-24,"23:24","2020-05-24T23:24Z",NA,"DEN","UAS",NA,"PVD","Concerned citizen reported through local LE a UAS off the departure end of RWY 05, approximate 2.5 NM NE of PVD. No other description was given. No impact to operations reported but a runway change may be affected to avoid UAS location. AWO, ATCSCC advised. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-26,"00:15","2020-05-26T00:15Z",NA,"DEN","UAS",NA,"WOC","UAS being operated from airport ramp impacted the ATCT at 1908. No damage to ATCT. UAS operator injured trying to retrieve UAS and received treatment by local EMS. No impact to operations reported. 0035 HQ DEN called MHV for further information. The ATCS who answered wasn't aware of the incident but would try and find out further information. AWO advised. 0053 MHV ATCS called back but had no further information. A number for the MHV airport manager was given and when called, no one answered. NFA. AWO advised. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-28,"20:55","2020-05-28T20:55Z","COPTR5","DEN","UAS",NA,"MDW","Media helicopter observed a quadcopter UAS while orbiting at 1,300 feet, 5 NM E of MDW. No evasive action was taken. Chicago PD notified at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-29,"22:39","2020-05-29T22:39Z","MEDSTAR 3 ","NCRCC","TOI-NCR FRZ","UAS","DCA","DCA-1: DCA038003, MEDSTAR 3, reported drone activity, approximately 700 feet, heading Wbound. No evasive action taken. PIC was unable to provide descriptive markings or type. DCA will file MOR. DC Metropolitan Police notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-30,"22:40","2020-05-30T22:40Z","SKYT806","DEN","UAS",NA,"HQ DEN","Central ROC reports aircraft observed a UAS 12 NM SE of DFW while at 2,300 feet. No evasive action was taken. DFW DPS notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-30,"23:07","2020-05-30T23:07Z","COP05","DEN","UAS",NA,"HQ DEN","Centrol ROC reports aircraft observed a UAS off the rear at 400 feet while E bound at 1,000 feet 1/2 NM E of MDW. No evasive action was taken. Local LE notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-31,"02:09","2020-05-31T02:09Z",NA,"DEN","UAS",NA,"FNT","Local PD observed two UAS's near the cargo ramp area, Airport rescue inspected with negative findings, no impact to operations. 0410 TSOC reports investigation determined sighting was two civilian ultra light aircraft that were authorized to be in the area. NFA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-31,"20:22","2020-05-31T20:22Z","ABX3123","NCRCC","UAS","NCR-COORDINATION","PCT","PIC observed a green UAS or balloon pass off the left side S bound while NW bound at 2,700 feet 11 NM SE of BWI (BAL150011). No evasive action taken. Anarundle County PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,"01:09","2020-06-01T01:09Z","N99JY","DEN","UAS",NA,"HWD","Via MOR, aircraft observed a UAS while on a 2 NM final for Runway 28R at 1,100 feet. No evasive action was taken. Hayward PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-03,"00:54","2020-06-03T00:54Z","N6345J","DEN","UAS",NA,"D10","Aircraft observed one black and one silver UAS off the right side at 2,000 feet while W bound at 2,500 feet 12 NM S of TKI. No evasive action was taken. LEO notification not reported.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-03,"11:30","2020-06-03T11:30Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Silver Spring, MD, DCA023011, 400 feet, until approximately 1200L. [2020-UAS-156096]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-03,"12:00","2020-06-03T12:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Great Falls, VA, DCA307012, 400 feet, until approximately 1000L. [2020-UAS-156039]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-03,"16:00","2020-06-03T16:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: I-66 Fairfax/Falls Church, VA, DCA295008, 200 feet, until approximately 1600L. [ 2020-UAS-155857]  *Site 7

UAS activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-04,"11:30","2020-06-04T11:30Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda, MD, DCA340008, 400 feet, until approximately 0930L. [2020-UAS-155981]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-04,"13:00","2020-06-04T13:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: I-66 Fairfax/Falls Church, VA, DCA295008, 200 feet, approximately 1500L [2020-UAS-155857]

UAS activity complete. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-04,"16:45","2020-06-04T16:45Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda, MD, DCA340008, 400 feet, [2020-UAS-155981]

UAS activity complete.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"14:34","2020-06-06T14:34Z",NA,"NCRCC","UAS",NA,"USSS","USSS reports there will be a tethered drone over White House grounds 1130-2400 local. 2317 UAS operations terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"18:00","2020-06-06T18:00Z",NA,"NCRCC","LAW ENFORCEMENT","NCR-COORDINATION, UAS","NCRCC","US Marshal Service launching UAS over the main Justice Building AOB 200 feet. USSS aware. POC. 1830 altitude increased to AOB 400 feet, DCA notified. UAS will operate intermittently until 0400 (2400L).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"21:23","2020-06-06T21:23Z",NA,"DEN","UAS",NA,"SMO","Concerned citizen reported a white quadcopter over Clover Park. SMO ATCT controllers confirmed the location as 100 feet AGL at 100 feet N of SMO. No aircraft involved. Santa Monica PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"23:45","2020-06-06T23:45Z","TRF426","DEN","UAS",NA,"ADS","Aircraft observed two small, possibly white UAS N bound at 2,500 feet 8 NM E of ADS. No evasive action was taken. DFW airport DPS notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-07,"15:00","2020-06-07T15:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Great Falls, VA, DCA309013, 400 feet, until approximately 1430L. [2020-UAS-156095]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-07,"21:13","2020-06-07T21:13Z","SP5","DEN","UAS",NA,"BOS","Boston PD reported that a UAS was observed over a public demonstration at an altitude of 150 feet 4 NM W SW of BOS, over Frog Pond. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-07,"21:24","2020-06-07T21:24Z",NA,"NCRCC","LAW ENFORCEMENT","NCR-COORDINATION, UAS","USSS","USSS reports there will be a tethered drone over White House grounds AOB 200 feet UFN.  2315 OPS terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-08,"11:30","2020-06-08T11:30Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Bethesda, MD, DCA340008, 400 feet, until approximately 0930L. [2020-UAS-155981]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-09,"01:00","2020-06-09T01:00Z",NA,"DEN","UAS",NA,"USCG","USCG, while on the water, observed a red with white lights UAS over Battery Park, NYC at 150 feet. LAT/LONG 4042.12N/07401.06W. LEO notification not reported.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-10,"17:47","2020-06-10T17:47Z","N3754L","DEN","UAS",NA,"WOC","DXR reports: Aircraft observed 2 UAS while S bound at 1,500 feet 1 NM E of DXR. No evasive action was taken. Law Enforcement notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-10,"19:02","2020-06-10T19:02Z","MSTR2","NCRCC","TOI-NCR FRZ","MOR, UAS","PCT","DCA-1: DCA169007, a 2 feet X 2 feet drone, hovering , at 600 feet, 1 NM W of VKX. No evasive action taken. PCT contacted Prince Georges County PD,, and will file MOR. 1923 MSTR1 PIREP: negative findings. 2236 Prince Georges County PD reported no findings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-12,"00:00","2020-06-12T00:00Z",NA,"DEN","UAS",NA,"MWH","Boeing Security Manager observed a 3 UAS overfly the Boeing ramp and parked aircraft before departing to the NE, MWH ATCT learned of the event about an hour afterwards. Law enforcement notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-12,"13:01","2020-06-12T13:01Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity, Bethesda MD.  DCA358008, AOB 400FT. (2020-UAS-155981) until 0930L. DCA and PCT notified.

UAS Activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-12,"14:30","2020-06-12T14:30Z",NA,"DEN","UAS",NA,"WOC","No aircraft involved. UAS operating 1.8 NM N of PWK. LEO's responded and the operator was released. No impact to ATC. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-12,"15:30","2020-06-12T15:30Z","N22HA","DEN","UAS",NA,"HQ DEN","PSM reported that an aircraft observed a UAS while S bound at 1200 feet 8 NM N of PSM. No evasive action was taken. Dover PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-12,"16:45","2020-06-12T16:45Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity, Bethesda MD.  DCA358008, AOB 400FT. (2020-UAS-155981) until 1430LL. DCA and PCT notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-13,"13:00","2020-06-13T13:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Falls Church VA. DCA288009 AOB 400 ft. 2020-UAS-156120. until 1100L. PCT notified. 

UAS Activity terminated at 0958L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,"13:00","2020-06-14T13:00Z",NA,"NCRCC","UAS",NA,"NCRCC","FRZ UAS Activity: Falls Church VA. DCA288009 AOB 400 ft. 2020-UAS-156120. until 1100L. PCT notified.

UAS Activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,"16:30","2020-06-14T16:30Z",NA,"NCRCC","UAS",NA,"NCRCC","FRZ UAS Activity: Lorton, VA. DCA236010 AOB 400Ft. 2020-UAS-156216 until 1830, PCT notified. Extended operation until 2030.

FRZ UAS Activity terminated at 2030L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,"19:00","2020-06-14T19:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Fairfax, VA. DCA276013, AOB 400 ft.  2020-UAS-156124, until 1700L. PCT notified.

FRZ UAS Activity terminated @ 1606L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"01:00","2020-06-17T01:00Z",NA,"DEN","UAS","TOI-UAS-TFR","HQ DEN","LATE REPORT 1614: SW Coordination Center reports. FDC 0/0286, 10 NE Mesa, AZ.  White UAS was observed at approx 3,500 feet flying in a circular pattern. Helo operations were suspended for unknown time. NFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"01:45","2020-06-18T01:45Z",NA,"DEN","UAS",NA,"APA","Airport Authority received notification from Arapahoe County Sheriff that a UAS pilot, self-reported that they lost control of their RC airplane while operating in Dove Valley Regional Park 1 NE of the airport. The UAS landed inside the perimeter fence of the airport. Airport Authority located and photographed the IAS. No impact to operations.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"01:15","2020-06-20T01:15Z","N724H","DEN","UAS",NA,"MKC","Aircraft observed 4 UAS hovering over a park and carrying a banner while N bound at 1600 feet 3 NM SE of MKC. No evasive action was taken. Kansas City PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"18:05","2020-06-20T18:05Z",NA,"DEN","UAS","MOR","FLL","Tower observed a UAS maneuvering on final to RWY 10L between 0 to 100 feet  .25 to 2 NM  W of FLL. No evasive action was taken, information broadcast on ATIS. Broward County Sheriff notified at. 1837 FLL reports no other observations of UAS or impact to operations. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"15:30","2020-06-22T15:30Z",NA,"DEN","UAS",NA,"ISP","An airport fire fighter observed a UAS operating overhead the Fire and Rescue building N of the Tower at an estimated 1,000 feet. No reports by Tower personnel or aircraft.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"23:50","2020-06-22T23:50Z",NA,"NCRCC","TOI-NCR FRZ","LAW ENFORCEMENT, UAS","NCRCC","DCA-1: Pentagon Force Protection Agency (PFPA, Bob Bomboy) reported the Windtalker Drone Detection System detected a quadcopter type drone in the vicinity of 12th Street and EADS Street near the Pentagon (DCA294001). They were able to locate and view the aircraft utilizing their optical system as the UAS proceeded E bound to the area of the Aura Apartment complex near the Pentagon City Mall where it appeared to land on a roof.  No altitude given. Arlington PD dispatched). DCA will complete a MOR. MX notified.

0112 PFPA reported Arlington PD investigated and found nothing. NFA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-23,"21:25","2020-06-23T21:25Z",NA,"DEN","UAS","TOI-UAS-TFR","ZOA","2056Z, FDC NOTAM 0/1240, The Quarter Fire TFR, Columbia, CA. UAS TOI #1, LIN072033, heading NE, 50 feet. UAS detected by fire fighting personnel. Air operations suspended until LE gives All Clear. Stanislaus County Sheriff notified at. 2237 LE not able to locate UAS operator. CLOSEOUT: Air operations resumed at 2230. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-24,"11:30","2020-06-24T11:30Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS Activity: Bethesda MD. DCA350008, AOB 400 Ft.  (2020-UAS-155981) until 0930L. PCT notified.

UAS Activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-24,"13:00","2020-06-24T13:00Z",NA,"NCRCC","NCR-COORDINATION","UAS","NCRCC","FRZ UAS: Upper Marlboro (DCA082010), AOB 300 feet, 2020-UAS-156203 until 1100L. PCT Notified.

UAS Activity terminated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-24,"17:18","2020-06-24T17:18Z",NA,"DEN","UAS",NA,"NTU","Observed by tower personnel. Large black quad copter with flashing green and white lights. NTU130001, 500 feet. VA PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
