"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2021-03-24,"15:15","2021-03-24T15:15Z","N728MG","DEN","UAS",NA,"DAY","Aircraft observed a black UAS while W bound at at 1,400 feet on final for RWY 25R. Evasive action was taken. Volusia County Sheriff notified at 386-736-5961.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"20:10","2021-03-24T20:10Z","SOUND87","DEN","UAS",NA,"L30","Aircraft observed a UAS off the left side while N bound out of 500 feet off departure end of RWY 01L, .5 NM N of LAS. No evasive action was taken. Las Vegas Metro PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,"15:39","2021-03-27T15:39Z","UAL1610","DEN","UAS",NA,"D10","Aircraft observed a large silver UAS at their 12 o'clock while S bound climbing out of 3,000 feet, 4 NM S of DFW RWY 18L. No evasive action was taken. Fort Worth PD notified at 817-392-4222.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,"16:47","2021-03-27T16:47Z","N3086E","DEN","UAS",NA,"OKC","Aircraft observed a white UAS off the left side while on 2 mile final to RWY 35R at 2,000 feet 2 NM S of OKC. No evasive action was taken. Oklahoma airport PD notified at 405-297-1184.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,"17:45","2021-03-27T17:45Z",NA,"DEN","UAS",NA,"LWS","Tower observed a UAS off the approach end of RWY 12 about a half a mile at approximately 3,000. Lewiston PD notified at 208-746-0171. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-28,"19:20","2021-03-28T19:20Z",NA,"DEN","UAS",NA,"OMA","OMA Airport PD observed a drone circling OMA Airport Rd. and RWY 14L during routine patrol. UAS was reported as palm sized by LEO and not observed by any aircraft or ATCT. No impact to air traffic. OMAHA PD notified at 402-444-5600. AWO/TSOC notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,"00:38","2021-03-29T00:38Z","DOI77","DEN","UAS","MOR","RNO","Aircraft observed a UAS off the right side while SSE bound at 6,000 feet, right base RWY 25. No evasive action was taken. No impact to airport operations. LEO not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,"21:38","2021-03-29T21:38Z","SIL51","DEN","UAS","MOR","TPA","Aircraft observed a UAS off the left side just S of the approach end of RWY 01R while holding short of RWY 01R. No evasive action was taken. Hillsborough County Sheriff notified at 813-247-8200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,"16:35","2021-03-30T16:35Z","UAL413","DEN","UAS",NA,"MCO","Aircraft observed a black/white UAS off the left side while on final to RWY 18, 7 NM N of MCO. Another UAL aircraft observed same UAS 8 minutes later. No evasive action was taken. Orange County Aviation notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,"16:43","2021-03-30T16:43Z","UAL510","DEN","UAS",NA,"MCO","Aircraft observed a black/white UAS off the left side while on final to RWY 18, 7 NM N of MCO. Another UAL aircraft observed same UAS 8 minutes earlier. No evasive action was taken. Orange County Aviation notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,"17:28","2021-03-30T17:28Z","NKS1628","DEN","UAS","SUSPICIOUS ACTIVITY","MCO","Aircraft observed a UAS off the right side while S bound at 1,500 feet, 5 NM N of MCO. No evasive action was taken. LEO notified at 407-893-3600. This will be the 3rd UAS for MCO and they also reported a 4th which will entered and paged next. MCO changed from RWY 18L to RWY 17R. JH/TSOC/AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,"17:32","2021-03-30T17:32Z","FFT680","DEN","UAS","SUSPICIOUS ACTIVITY","MCO","Aircraft observed a UAS off the left side while S bound at 1,200 feet, 5 NM N of MCO. No evasive action was taken. Orange County Aviation unit notified at 407-893-3600. This is the 4th UAS report for MCO. They changed from RWY 18R to RWY 17L. HQ DEN coached the CIC on what kind of help to ask from LEO and what info to collect if drone operator was located. TSOC/JH/AWO notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,"17:41","2021-03-30T17:41Z","DAL1600","DEN","UAS",NA,"MCO","Aircraft observed a UAS off the left side while on final to RWY 18 R at 2,000 feet, 7 NM N or MCO. No evasive action was taken. Orange County PD notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,"18:12","2021-03-30T18:12Z","UAL510","DEN","UAS",NA,"MCO","MCO reports 4 UAS sightings starting at 1635 from 4 airliners (UAL413, UAL510, NKS1628, and FFT680) over ORL airport, which is 6-7 NM N of MCO. UAS was sighted at approximately 2,000 feet and with airlines on final to RWY 18R. MCO changed runways as a result to RWY 17L. At 1756 Orange Country Sheriff helicopter N407KB departed ORL in search of UAS. At 1807 DEN requested update from MCO of any sightings from LEO helo. Negative results. 1820 MCO inquired with N407KB for update and reported no sightings of UAS. N407KB RTB to ORL. F11 reported returning to normal operations, RWY 18R and RWY 17L. MCO and F11 dropped from the DEN. 1823 reported N407KB landed ORL and reported no sightings while RTB. ORL dropped from the DEN. AWO notified. 
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-05,"12:58","2021-04-05T12:58Z","AWI3806","DEN","UAS",NA,"ORD","Aircraft observed 3 silver and round UAS while W bound at 1,700 feet on 3 NM final for RWY 28C. No evasive action was taken. Chicago PD notified at 773-894-5000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-07,"22:26","2021-04-07T22:26Z",NA,"DEN","UAS",NA,"APA","Aircraft individual driving on a nearby highway observed an RC type UAS operating at 100 to 130 feet AGL 1 NM S of APA off the arrival end of RWY 35R. Douglas County Sheriff notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-09,"19:40","2021-04-09T19:40Z","ENY4352","DEN","UAS",NA,"DFW","Aircraft observed a UAS off the right side while W bound at 2,200 feet 1 NM S of DFW off the departure end of RWY 18L. No evasive action was taken. DFW DPS notified at 972-721-2661.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-12,"15:00","2021-04-12T15:00Z","AAL482","DEN","UAS",NA,"MIA","Aircraft observed a UAS off the left side while W bound at 450 feet, 2 NM final to RWY 26L. No evasive action was taken. Dade County Sheriff notified at 305-953-6000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-16,"02:43","2021-04-16T02:43Z","SKW5930","DEN","UAS",NA,"ONT","Aircraft observed a black UAS pass above them while W bound at 2,300 feet, 4 NM final to RWY 26R. No evasive action was taken. Ontario PD notified at 909-986-3371 and airborne LEO Aircraft notified on frequency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,"16:55","2021-04-17T16:55Z","N91630","DEN","UAS",NA,"MYF","Aircraft observed a UAS while W bound at 100 feet, off the departure end of RWY 28R. No evasive action was taken. San Diego PD Air OPS notified at 858-495-7890.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,"17:07","2021-04-17T17:07Z","AAL2377","DEN","UAS",NA,"DTW","Aircraft observed an orange UAS off the left side while SW bound at 1,200 feet, 2 NM final to RWY 22R. No evasive action was taken. Arrivals utilized RWY 21L for 15 minutes as a precaution. Wayne County Airport Authority notified at 734-942-5212.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-18,"21:20","2021-04-18T21:20Z","N333SR","DEN","UAS",NA,"BJC","Aircraft observed a DJI Mavic UAS off the right side while NW bound at 6,800 feet, 5 NM final RWY 30R. No evasive action was taken. Broomfield Dispatch notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-22,"18:55","2021-04-22T18:55Z","SWA734","DEN","UAS",NA,"SEA","Aircraft observed a quad-copter UAS off the left side while SE bound at 1,700 feet, 4 NM final to RWY 16R. No evasive action was taken. SEATAC PD notified via 911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,"17:58","2021-04-24T17:58Z","N137TK","DEN","UAS",NA,"SUA","Aircraft observed a UAS while SE bound at 600 feet, departure end RWY 12. No evasive action was taken. No impact to airport operations. Martin County Sheriff notified at 772-220-7170.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-25,"05:03","2021-04-25T05:03Z","FBRD9","DEN","UAS","NOTIFICATION-LATE","PHX","0340 INITIAL/CLOSEOUT: Law Enforcement Aircraft observed a UAS 150 feet above Aircraft off the right side while W bound at 1,500 feet, 1.5 NM NW of RWY 8 approach end. No evasive action was taken. LEO notified at 602-273-3311. PHX ATCT annotates that a UAS operator does have a night time operations COA at that location, but after conferencing with SOSC and PHX ATCT, it was determined no notifications or use requests for that airspace were made by the COA holder this evening. Additionally max altitude approved on the COA is 115 feet AGL, and FBRD9 was at 450 feet AGL. AWO notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28,"19:22","2021-04-28T19:22Z","N860CB","DEN","UAS",NA,"OGD","Aircraft observed a whit UAS off the left side while NE bound at 6,000 feet on a 5 NM final to RWY 03. No evasive action was taken. Weber County Dispatch notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28,"21:23","2021-04-28T21:23Z",NA,"DEN","UAS",NA,"BOS","Massachusetts State PD notified the Tower personnel that a UAS was seen operating .5 NM WSW of RWY 4L at 2115, and that the operator of the UAS had been taken into custody. There was no disruption to airport services. AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-30,"11:49","2021-04-30T11:49Z","AAL2166","DEN","UAS",NA,"N90","Aircraft observed a black UAS at 3,000 feet, same altitude while on right base to RWY 31 at LGA or 4 ENE of LGA. No evasive action was taken. NYPD air unit notified at 718-692-1220.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,"13:54","2021-05-01T13:54Z","JBU892","DEN","UAS",NA,"TPA","Aircraft observed a UAS while departing RWY 19R at 200 feet. No evasive action was taken. Hillsboro Aviation Unit notified at 813-318-5691.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-02,"20:51","2021-05-02T20:51Z","SKW5448","DEN","UAS",NA,"ABQ","Aircraft observed a UAS off the right side while W bound at 6,200 feet, 2 NM final RWY 26. No evasive action was taken. Kirtland AFB Police notified at 505-846-7926.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-09,"20:45","2021-05-09T20:45Z","N225CF","DEN","UAS",NA,"MGM","Aircraft observed a UAS prior to departing RWY 28 at MGM off the right side at 700 feet, 2 NM SW of MGM. No evasive action was taken. MGM PD notified at 334-241-2651.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-09,"23:58","2021-05-09T23:58Z","SWA105","DEN","UAS",NA,"CLE","Aircraft observed a UAS pass below while NE bound at 2000 feet, 3 NM mile final RWY 6L. No evasive action was taken. Cleveland Police notified at 216-265-6055.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-09,"23:59","2021-05-09T23:59Z","NKS252","DEN","UAS",NA,"CLE","Aircraft observed a UAS 400 feet below while NE bound at 2000 feet, 3 NM final RWY 6L. No evasive action was taken. Cleveland Police notified at 216-265-6055.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-10,"16:25","2021-05-10T16:25Z","N670CS","DEN","UAS",NA,"RNO","Aircraft observed a UAS off the right side while NW bound at 6,500 feet, entering right downwind RWY 16. No evasive action was taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-12,"00:35","2021-05-12T00:35Z",NA,"DEN","UAS",NA,"TSOC","Airport operations found a UAS on the AOA near the W end of RWY 24R/24L. No impact to operations, LAX had no knowledge. LEO confiscated UAS. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15,"18:03","2021-05-15T18:03Z","UAL2090","DEN","UAS",NA,"SRQ","Aircraft observed a small white stationary UAS off the right side while SE bound at 800 feet .5 miles off final for RWY 14. No evasive action was taken. Manatee County Sheriff notified at 941-747-3011.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,"22:25","2021-05-17T22:25Z","N80788","DEN","UAS",NA,"MDT","Aircraft observed a white rotorcraft UAS while SE bound at 1,200 feet SE bound .5 miles off of departure end of RWY 13. No evasive action was taken. Pennsylvania State PD and Dauphin County Sheriff Dispatch notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,"23:12","2021-05-17T23:12Z",NA,"DEN","UAS",NA,"STT","ATCT observed a UAS off the N side of RWY 10 at approximately 300 feet operating E to W and W to E. No disruption to present airport operations. St Thomas PD and UVI Campus Security notified at 340-693-1530. UVI Campus Security located the operator at the UVI soccer field and issued the operator a warning. AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-18,"21:17","2021-05-18T21:17Z","NKS5466","DEN","UAS",NA,"LGA","Aircraft observed a black UAS while at 1,300 feet while on 4 NM final to RWY 22. No evasive action was taken. NYPD notified at 718-692-1222. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-19,"19:25","2021-05-19T19:25Z","N439LP","DEN","UAS",NA,"LGB","Aircraft observed a red quad-copter UAS off the departure end of RWY 26L at 500 feet. Evasive action was taken. LEO notified at 562-421-2701. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-19,"23:25","2021-05-19T23:25Z","N560PU","DEN","UAS",NA,"LAF","Aircraft observed a UAS off the left side while SW bound out of 400 feet .5 mile off the departure end of RWY 23. No evasive action was taken. Perdue PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-22,"23:35","2021-05-22T23:35Z","EJA550","DEN","UAS",NA,"C90","Aircraft observed a black UAS off the right side at 3 o'clock at 3.500 while inbound to RWY 22L at MDW. No evasive action was taken. FBI notified at 312-421-6700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-24,"01:17","2021-05-24T01:17Z","N368CS","DEN","UAS",NA,"BUR","Aircraft observed a black and white UAS off the right side while E bound at 1,100 feet, on final to RWY 8. No evasive action was taken. LAPD Helo notified on frequency and responded, nothing observed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-25,"16:41","2021-05-25T16:41Z","N5404B","DEN","UAS",NA,"WOC","1440 INITIAL/CLOSEOUT: Aircraft observed a UAS off the 12 o'clock while on upwind RWY 22, SW bound at 1,200 feet, 1/4 NM SW of SCH. Aircraft took a hard left evasive turn and informed the ATCT. ATCT observed UAS hovering on centerline 1/4 NM off departure end for approximately ten minutes and amended traffic patterns as necessary. SCH is a County owned NFCT. HQ DEN briefed SCH ATM on proper reporting procedures and latest guidance. Airport Security Forces were notified at 518-344-2400, swept the perimeter roads and results were negative. AWO notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-25,"19:12","2021-05-25T19:12Z","RANDY42","DEN","UAS",NA,"SKF","Aircraft observed a UAS 500 feet below while on right downwind RWY 16 at 2,200 feet. No evasive action was taken. Security Forces notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-26,"23:00","2021-05-26T23:00Z","SKW5796","DEN","UAS",NA,"IAH","Aircraft observed a UAS off the left side while at 1,200 feet on a 4 mile final to RWY 8R. No evasive action was taken. Houston PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27,"18:47","2021-05-27T18:47Z","QXE2405","DEN","UAS",NA,"STS","Aircraft observed a white UAS at 300 feet on final to RWY 32. No evasive action was taken. LEO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-28,"14:35","2021-05-28T14:35Z","FFT1051","DEN","UAS","MOR","MCO","Aircraft observed a UAS off the right side while S bound at 700 feet, final RWY 17L. No evasive action was taken. Orange County Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-29,"19:55","2021-05-29T19:55Z","ASH6284","DEN","UAS",NA,"IAH","Aircraft observed a UAS off the nose while W bound at 1700 feet, 4 NM final RWY 27. No evasive action was taken. Houston Police Department notified at 281-230-6859.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-29,"21:34","2021-05-29T21:34Z","ASH6024","DEN","UAS",NA,"IAH","Aircraft observed a few green UAS off the right side while W bound at 1,000 feet, 2 NM E of IAH on FNL RWY 26L. No evasive action was taken. Houston Police Department Sargent's Desk notified at 281-230-6859.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-29,"22:02","2021-05-29T22:02Z","DAL1553","DEN","UAS",NA,"MCO","Aircraft observed a UAS off the left side while S bound at 1200 feet, 3 NM final RWY 17L. No evasive action was taken. Orange County Sheriff notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,"16:29","2021-05-30T16:29Z","DAL1102","DEN","UAS",NA,"DTW","Aircraft observed a gray UAS off the left side while NE bound at 2,400 feet, 11 NM final RWY 04L. No evasive action was taken. Wayne County Sheriff notified at 734-942-5212.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,"16:40","2021-05-30T16:40Z","DAL2199","DEN","UAS",NA,"DTW","Aircraft observed a gray UAS off the left side while NE bound at 1,000 feet, 11 NM final RWY 04L. No evasive action was taken. Wayne County Sheriff notified at 734-942-5212.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,"16:42","2021-05-30T16:42Z","SKW4209","DEN","UAS",NA,"DTW","Aircraft observed a gray UAS off the left side while NE bound at 1,000 feet, 4 NM final RWY 04L. No evasive action was taken. Wayne County Sheriff notified at 734-942-5212.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,"18:30","2021-05-30T18:30Z","N739UP","DEN","UAS",NA,"MLB","Aircraft observed a yellow UAS while W bound on downwind for RWY 9L at 1,000 feet. No evasive action was taken. MLB Airport PD notified at 321-288-0147.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,"19:43","2021-05-30T19:43Z","RDDL403","DEN","UAS",NA,"DAB","Aircraft observed a UAS with many lights off the front while E bound at 6-700 feet, on upwind RWY 7R. No evasive action was taken. Volusia County Sheriff notified at 386-736-5999.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-01,"17:40","2021-06-01T17:40Z","N57MQ","DEN","UAS","MOR","BHM","Aircraft observed a large white UAS off the nose of aircraft traveling Sbound at 2,600 feet on a 6 NM final to BHM RWY 6. No evasive action was taken. Birmingham PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-04,"17:50","2021-06-04T17:50Z",NA,"DEN","UAS","MOR","LAL","ATCT observed a UAS below 500 feet, .5 NM S of RWY 9/27. No evasive action was taken. No impact to airport operations. Airport Authority notified at 863-834-3298 and is responding to the area. 1839 LAL reports Airport Authority issued a NOTAM for R/C activity and operation is now authorized. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-04,"23:47","2021-06-04T23:47Z",NA,"JATOC","UAS",NA,"ABQ","LN400EM/BE9L, Zuni, NM (XNI) to Albuquerque, NM (ABQ), Aircraft observed a UAS 20 feet off the windshield while N bound at 7,700 feet, 9 NM S of ABQ inbound RWY 3. No evasive action was taken but reported as a Near Mid Air Collision (NM AC). PIC did not state if they would file a NM AC report. No impact to airport operations. Bernalillo County Sheriff notified at 505-798-7000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-05,"15:13","2021-06-05T15:13Z","N21VJ","DEN","UAS",NA,"PDK","Aircraft observed a silver UAS 400 feet above while SW bound at 2400 feet, 5 NM final of RWY 21L. No evasive action was taken. Chamblee Police notified at 770-986-5005.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-05,"15:15","2021-06-05T15:15Z","SPUR90","DEN","UAS",NA,"TYS","Aircraft observed a UAS off the right side while WSW bound at 3500 feet, 2 NM E of VXV on final RWY 23L. No evasive action was taken. Knoxville County Dispatch notified at 865-215-1134.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-07,"19:01","2021-06-07T19:01Z","EJA588","DEN","UAS",NA,"SGJ","Aircraft observed a UAS 800 feet overhead off the left side while SE bound at 600 feet on a 1 mile final to RWY 13. No evasive action was taken. St. Johns County Sheriff notified at 904-824-8304. The search for the operator was negative. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-07,"21:40","2021-06-07T21:40Z","AAL1293","DEN","UAS",NA,"MIA","Aircraft observed a silver quadcopter UAS while E bound at 2,000 feet 5 miles W of the approach end of RWY 09. No evasive action was taken. Doral County Sheriff notified 305-876-7373 and have searched the area with negative results.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-07,"21:40","2021-06-07T21:40Z","FFT67","DEN","UAS",NA,"MIA","Aircraft observed a silver quadcopter UAS at 800 feet while E bound at 2,000 feet 5 miles W of the approach end of RWY 09. No evasive action was taken. Doral County Sheriff notified 305-876-7373 and have searched the area with negative results. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-09,"13:50","2021-06-09T13:50Z","JBU1454","DEN","UAS",NA,"FLL","Aircraft observed a black/brown UAS off the right side while E bound at 2,000 feet, 5 NM final to RWY 10R. No evasive action was taken. Broward County Sheriff notified at 954-476-4731.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-09,"15:26","2021-06-09T15:26Z",NA,"DEN","UAS",NA,"BED","Airport Operations observed a UAS 3/4 mile S of airport at approximately 400 feet. UAS was not observed by ATCT or aircraft in pattern. ATCT changed RWY 29 traffic to right traffic as a precaution to avoid the area. MA State PD notified at 781-869-8095.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-09,"17:25","2021-06-09T17:25Z","AAL659","DEN","UAS",NA,"LAX","Aircraft observed a UAS 220 feet above them off the front while WSW bound at 800 feet, 2 NM final to RWY 25L. No evasive action was taken. LAPD notified at 310-646-0200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-09,"19:46","2021-06-09T19:46Z","DAL1972","DEN","UAS",NA,"LAX","Aircraft observed a black and silver UAS from the 3 o'clock position while WSW bound at 800 feet on 2 mile final to RWY 25L LAX. No evasive action taken. LAWA ARCC notified at 424-646-5292.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-10,"18:59","2021-06-10T18:59Z","SWA116","DEN","UAS",NA,"SJC","At approximately 1831, aircraft observed 4 silver colored UAS pass below while on 6 NM final to RWY 30L at SJC. No evasive action was taken. San Jose PD notified at 408-277-8911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-10,"19:04","2021-06-10T19:04Z","QXE2437","DEN","UAS",NA,"SJC","At approximately 1835, aircraft observed 4 silver colored UAS pass below while on 6 NM final to RWY 30L at SJC. No evasive action was taken. San Jose PD notified at 408-277-8911. No further reports by subsequent arrivals.   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-10,"22:20","2021-06-10T22:20Z","N4149A","DEN","UAS","MOR, NOTIFICATION-NONE","CMI","Aircraft observed a UAS from the 8 o'clock position 400 feet below aircraft while W bound at 2,000 feet while on left base for RWY 14R at CMI. No evasive action was taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11,"00:05","2021-06-11T00:05Z","QFA93","DEN","UAS",NA,"LAX","Aircraft observed a UAS off the left at 2,400 feet on 7 mile final for RWY 35L at LAX. No evasive action was taken. LAPD air support (HELO) notified an frequency and LAPD department notified at 320-646-0200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11,"20:12","2021-06-11T20:12Z","N65831","DEN","UAS",NA,"POC","Aircraft observed a UAS off the left side while W bound at 1500 feet, 1/2 NM W of RWY 26L. No evasive action was taken. La Verne County Sheriff notified at 909-593-1303.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11,"21:17","2021-06-11T21:17Z","RPA4501","DEN","UAS","MOR","CLE","Aircraft observed a orange UAS off the right side while NE bound at 1800 feet, 4 NM final RWY 6R. No evasive action was taken. Olmstead Falls Police notified at 440-235-1234.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11,"21:53","2021-06-11T21:53Z","JIA5195","DEN","UAS","MOR","PHL","Aircraft observed a UAS 100 feet off the left side while S bound at 400 feet, 1/2 NM final RWY 17. No evasive action was taken. PHL Airport Police notified at 215-937-6963.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11,"22:00","2021-06-11T22:00Z","UPS70","DEN","UAS","MOR","SDF","Aircraft observed a red, V shaped UAS off the 12 o'clock while N bound at 1200 feet, 3-4 NM NW departure end RWY 35R. No evasive action was taken. Louisville Police Air Unit notified at 502-574-8610.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
